493,350,751,1.2983687796820147,1.0
353,345,751,1.194099742449074,1.0
826,319,426,1.1780678851174935,1.0
135,324,177,1.1352009744214373,1.0
115,319,426,1.0377049180327886,1.0
929,307,426,0.9706149651620716,1.0
383,311,663,0.8955631399317406,1.0
215,335,697,0.889156626506023,1.0
934,324,177,0.8624014022787037,1.0
190,326,177,0.8452603971524904,1.0
735,370,142,0.84,1.0
185,11,72,0.8229309332811585,1.0
870,335,697,0.8088901886240674,1.0
733,316,426,0.7631738340399776,1.0
872,291,663,0.7176781002638523,1.0
134,324,177,0.7112970711297071,1.0
949,428,142,0.6985829184220599,1.0
490,350,751,0.691085003455425,1.0
827,345,751,0.6898137502874218,1.0
716,311,663,0.6879882092851876,1.0
585,10,72,0.677402229693859,1.0
536,326,177,0.6682917682355142,1.0
633,316,426,0.6589801497682162,1.0
921,10,72,0.6528216704288933,1.0
820,270,665,0.6491199741643796,1.0
400,344,415,0.6480675710263638,1.0
546,10,72,0.6386471027107682,1.0
29,1,72,0.6374695863746959,1.0
865,351,697,0.6342557965594615,1.0
816,317,426,0.6332381496287838,1.0
670,336,177,0.6326677201551505,1.0
941,344,415,0.6236061434883229,1.0
58,316,426,0.6200980392156863,1.0
186,326,177,0.6171735241502677,1.0
222,428,142,0.6136363636363642,1.0
191,340,697,0.6014319809069221,1.0
165,275,665,0.6007768666378933,1.0
404,329,395,0.597997138769671,1.0
118,335,697,0.5977443609022557,1.0
659,317,426,0.5956958393113335,1.0
906,333,177,0.5935054121565357,1.0
543,10,72,0.5855925639039495,1.0
88,322,395,0.5840938722294654,1.0
42,12,72,0.5839313845615268,1.0
903,270,665,0.5823905558288244,1.0
671,336,177,0.5818463925523658,1.0
554,347,415,0.5665369649805447,1.0
411,344,415,0.5625998934469899,1.0
168,270,665,0.5496289424860851,1.0
407,307,426,0.5495827673200073,1.0
236,316,426,0.5473013343955384,1.0
630,341,395,0.544684284849708,1.0
666,302,663,0.54110224531453,1.0
667,310,731,0.5394832871113703,1.0
245,344,415,0.5390958203013939,1.0
714,307,426,0.5329608938547483,1.0
34,297,663,0.5327007793968139,1.0
669,336,177,0.532117695814339,1.0
238,261,662,0.5275446917183514,1.0
216,12,72,0.5255839822024474,1.0
911,335,697,0.5242537313432836,1.0
507,344,415,0.5239009600808491,1.0
117,270,665,0.5221052631578947,1.0
52,319,426,0.5215146299483647,1.0
824,297,663,0.5203188800311107,1.0
548,335,697,0.5183752417794971,1.0
715,311,663,0.5180693669658022,1.0
803,339,570,0.5121951219512197,1.0
105,1,72,0.5111424541607892,1.0
528,617,142,0.5097394977704769,1.0
644,10,72,0.5080779944289706,1.0
500,351,697,0.5025166096235147,1.0
421,347,415,0.5008635578583766,1.0
745,428,142,0.5005586592178771,1.0
193,335,697,0.4972455089820354,1.0
606,1,72,0.49674563915647024,1.0
420,319,426,0.49484536082474234,1.0
910,1,72,0.494567253653054,1.0
902,270,665,0.4937775993576872,1.0
643,317,426,0.4929491109748627,1.0
431,316,426,0.49259208916678016,1.0
884,319,426,0.4918690131432396,1.0
747,428,142,0.4916584887144259,1.0
422,259,662,0.4908446544595395,1.0
24,275,665,0.4868270332187858,1.0
933,6,72,0.4860943168077388,1.0
510,344,415,0.48466566113624937,1.0
683,305,426,0.48388099927438566,1.0
897,270,665,0.482959410858024,1.0
480,344,415,0.48257372654155434,1.0
635,335,697,0.4823995001041454,1.0
916,5,72,0.48073959938366695,1.0
545,10,72,0.4799085888402213,1.0
399,275,665,0.4796380090497738,1.0
754,10,72,0.4787234042553185,1.0
20,11,72,0.47787610619469073,1.0
443,335,697,0.4698795180722886,1.0
241,346,415,0.4686595949855347,1.0
632,341,395,0.4682675814751282,1.0
123,310,731,0.4680286548156015,1.0
806,10,72,0.4679558894038674,1.0
418,344,415,0.46776170630056335,1.0
871,312,663,0.4664310954063604,1.0
473,320,415,0.46442393569514734,1.0
936,270,665,0.46153846153846206,1.0
900,270,665,0.4614581520793454,1.0
759,291,663,0.4604922279792744,1.0
854,12,72,0.4603960396039607,1.0
859,344,415,0.4591950464396282,1.0
221,270,665,0.45447843715444175,1.0
891,12,72,0.4538551401869157,1.0
847,344,415,0.45377197958026094,1.0
455,351,697,0.45204888569374574,1.0
951,338,395,0.4514003294892916,1.0
739,428,142,0.45067133683596033,1.0
574,340,697,0.450315910396324,1.0
448,306,426,0.44700181708055664,1.0
749,428,142,0.44539296650273746,1.0
461,6,72,0.4449892736745329,1.0
187,318,426,0.4435019691002724,1.0
442,269,665,0.4434180138568124,1.0
705,297,663,0.44266970907016545,1.0
133,1,72,0.4424518821983472,1.0
394,319,426,0.4420027469097263,1.0
530,297,663,0.4397776405188388,1.0
764,317,426,0.43887895050685755,1.0
894,341,395,0.43846153846153896,1.0
387,319,426,0.43730886850152906,1.0
576,308,663,0.436235708003518,1.0
717,341,395,0.4338781575037147,1.0
231,315,426,0.4321705426356589,1.0
679,305,426,0.4287057348793476,1.0
688,305,426,0.42857142857142855,1.0
758,7,72,0.42396313364055294,1.0
380,428,142,0.42360163710777593,1.0
200,306,426,0.423444976076555,1.0
492,344,415,0.4233515329693399,1.0
877,323,395,0.4223126645918128,1.0
278,319,426,0.41851368970012987,1.0
690,305,426,0.41734536649790926,1.0
124,317,426,0.4168634064080941,1.0
924,10,72,0.4162763466042157,1.0
746,428,142,0.4159946795244811,1.0
883,10,72,0.41450480149061186,1.0
255,293,136,0.4144378083614648,1.0
589,259,662,0.4140221402214024,1.0
631,341,395,0.41389961389961394,1.0
804,333,177,0.41368584758942456,1.0
179,319,426,0.41356059187113714,1.0
873,317,426,0.41206867811301856,1.0
526,302,663,0.4118792599805256,1.0
209,9,72,0.4109463384803549,1.0
901,270,665,0.4106463878326996,1.0
748,428,142,0.4105351954260007,1.0
463,270,665,0.40796503156872266,1.0
725,335,697,0.4072022160664823,1.0
167,347,415,0.40693465421985114,1.0
818,307,426,0.40611045828437176,1.0
945,10,72,0.40599275600922097,1.0
899,270,665,0.4048324595395485,1.0
66,317,426,0.40463645943098,1.0
77,310,731,0.4042896460093006,1.0
765,344,415,0.4025695931477516,1.0
695,302,663,0.40244281130317794,1.0
779,345,751,0.40236686390532544,1.0
830,315,426,0.4023605150214587,1.0
446,317,426,0.4017432646592706,1.0
451,344,415,0.4012289896981749,1.0
711,307,426,0.4010362694300514,1.0
366,297,663,0.4005589194224499,1.0
696,302,663,0.3995859213250518,1.0
497,347,415,0.3994432846207376,1.0
213,316,426,0.3984428669567205,1.0
776,316,426,0.39830384559146054,1.0
708,5,72,0.3977900552486186,1.0
131,316,426,0.39720394736842146,1.0
905,3,72,0.39630334329980954,1.0
354,344,415,0.3959678689557398,1.0
835,319,426,0.3957973134725365,1.0
159,10,72,0.3957934990439778,1.0
560,289,731,0.3956217855729921,1.0
825,317,426,0.395105672969967,1.0
639,335,697,0.3950196145318099,1.0
467,370,142,0.3933693425218846,1.0
577,274,665,0.39336301092675063,1.0
608,319,426,0.39138461538461594,1.0
668,336,177,0.3911313246162592,1.0
809,335,697,0.3908669966469741,1.0
909,317,426,0.39026051421760566,1.0
508,344,415,0.3881993896236016,1.0
773,263,662,0.38718998314471514,1.0
727,270,665,0.3870967741935487,1.0
106,347,415,0.3870967741935487,1.0
770,263,662,0.3863124718595224,1.0
509,344,415,0.3863080684596577,1.0
204,306,426,0.38584070796460174,1.0
657,326,177,0.38519489027186327,1.0
61,317,426,0.3840915281939528,1.0
796,261,662,0.38404800600075034,1.0
572,344,415,0.38382128955830064,1.0
760,267,665,0.38353975229724346,1.0
202,261,662,0.38320635435240746,1.0
212,9,72,0.3822014051522252,1.0
876,323,395,0.3811912225705329,1.0
206,318,426,0.3811665495432184,1.0
477,317,426,0.3811023622047244,1.0
396,344,415,0.3800268096514748,1.0
722,306,426,0.379979570990807,1.0
743,338,395,0.37785467128027656,1.0
756,7,72,0.3776722090261278,1.0
281,349,415,0.3774771940861902,1.0
935,6,72,0.37713139418254765,1.0
619,327,403,0.3765541740674956,1.0
207,337,697,0.3740411542676243,1.0
85,344,415,0.37396580253723066,1.0
593,336,177,0.3739472206625491,1.0
568,289,731,0.3737704918032791,1.0
629,341,395,0.37361387546204133,1.0
575,306,426,0.3730494738115397,1.0
450,309,731,0.3710601719197707,1.0
691,305,426,0.3708936771458847,1.0
904,344,415,0.369860465116279,1.0
93,302,663,0.36909747292418793,1.0
53,332,177,0.3673693858845099,1.0
382,349,415,0.3671128107074566,1.0
681,305,426,0.36624775583482966,1.0
786,4,72,0.36533957845433185,1.0
430,332,177,0.36475567525971586,1.0
151,347,415,0.36428096609793914,1.0
580,346,415,0.3638709677419355,1.0
43,12,72,0.36330894766460314,1.0
220,316,426,0.36309301456854653,1.0
682,305,426,0.3622641509433964,1.0
503,316,426,0.3619489559164733,1.0
184,9,72,0.36142748671222474,1.0
781,7,72,0.3606262371783339,1.0
898,270,665,0.36027210884353744,1.0
736,370,142,0.3596861798430899,1.0
755,9,72,0.35906735751295354,1.0
141,370,142,0.3590255022082916,1.0
930,320,415,0.3587493143170602,1.0
953,344,415,0.358127556430844,1.0
522,344,415,0.35762181493071077,1.0
537,351,697,0.3576055973050017,1.0
452,350,751,0.3566666666666667,1.0
890,1,72,0.3565426170468183,1.0
496,347,415,0.3562390500291998,1.0
547,10,72,0.35583705196487675,1.0
908,307,426,0.3557840616966581,1.0
486,348,697,0.355663287791979,1.0
833,12,72,0.3550019462826008,1.0
636,335,697,0.3544983694609627,1.0
357,338,395,0.35438437074057283,1.0
920,617,142,0.35379991412623446,1.0
86,347,415,0.3535714285714279,1.0
47,344,415,0.35325496394349515,1.0
375,351,697,0.35317860746720486,1.0
584,12,72,0.35271064663618573,1.0
531,234,142,0.3505414253336687,1.0
414,344,415,0.3501452336942169,1.0
594,276,665,0.34963944650165646,1.0
734,370,142,0.3489156626506024,1.0
742,338,395,0.3486306439674318,1.0
194,326,177,0.3484174731885957,1.0
475,340,697,0.34798619102416606,1.0
129,302,663,0.3477523324851569,1.0
692,305,426,0.3477327609337267,1.0
686,305,426,0.34759594177326864,1.0
491,8,72,0.34692755853578117,1.0
180,351,697,0.34691629955947156,1.0
469,297,663,0.34653202232261493,1.0
775,291,663,0.3455252918287936,1.0
753,335,697,0.34538745387453895,1.0
737,307,426,0.3452243958573076,1.0
138,308,663,0.34465359984475036,1.0
501,315,426,0.34418604651162793,1.0
542,10,72,0.34392735527809326,1.0
460,297,663,0.34355206485938705,1.0
494,263,662,0.3426124197002141,1.0
386,289,731,0.3423985733392781,1.0
119,297,663,0.34139662254678227,1.0
210,9,72,0.3413793103448276,1.0
203,261,662,0.34098084613765495,1.0
525,341,395,0.3406940063091479,1.0
166,310,731,0.3404494382022472,1.0
723,6,72,0.34036665513663045,1.0
139,370,142,0.3403268318397468,1.0
896,309,731,0.3388309803404145,1.0
676,265,665,0.33773544057155197,1.0
856,344,415,0.33663366336633666,1.0
437,315,426,0.3364757070340827,1.0
143,315,426,0.33644859813084066,1.0
384,275,665,0.3364249578414843,1.0
49,303,136,0.3351019268360789,1.0
955,315,426,0.33493022287023566,1.0
615,316,426,0.33467945482079775,1.0
685,305,426,0.3346495557749256,1.0
154,259,662,0.33429976049413856,1.0
229,307,426,0.33413544173255366,1.0
599,7,72,0.3336663336663337,1.0
787,10,72,0.3335750543872371,1.0
940,297,663,0.33312206870325756,1.0
171,275,665,0.3326959847036329,1.0
684,305,426,0.33216418617878485,1.0
360,317,426,0.3321160868729582,1.0
918,341,395,0.33114627556927856,1.0
915,5,72,0.3299738708473311,1.0
197,311,663,0.3295787687085328,1.0
398,288,731,0.32914471017430075,1.0
474,340,697,0.3290937996820353,1.0
852,272,665,0.32902841247764764,1.0
866,335,697,0.32827324478178366,1.0
944,318,426,0.3280996210070388,1.0
464,306,426,0.32746113989637304,1.0
196,332,177,0.32718014003819224,1.0
853,317,426,0.32708688245315126,1.0
504,266,665,0.3265133937987769,1.0
46,316,426,0.3261644016360999,1.0
82,316,426,0.32546583850931676,1.0
821,428,142,0.3252716438836313,1.0
912,322,395,0.3247115001989653,1.0
472,234,142,0.3244613434727503,1.0
457,291,663,0.32402577477753897,1.0
68,617,142,0.3234846177276879,1.0
485,263,662,0.3234567901234568,1.0
741,338,395,0.3230769230769231,1.0
402,6,72,0.32273212379935934,1.0
285,326,177,0.3225806451612903,1.0
57,347,415,0.32252593124143697,1.0
248,267,665,0.32193396226415055,1.0
607,11,72,0.32098765432098764,1.0
845,323,395,0.3209246069076739,1.0
92,259,662,0.3199693075004793,1.0
814,234,142,0.31973801726704393,1.0
447,348,697,0.31971580817051476,1.0
116,302,663,0.3196853209368856,1.0
555,327,403,0.31961259079903165,1.0
634,335,697,0.31959936262235406,1.0
423,320,415,0.3185840707964602,1.0
361,319,426,0.31797235023041476,1.0
458,291,663,0.31690417047980113,1.0
21,289,731,0.316408803660928,1.0
611,272,665,0.3154328732747812,1.0
642,352,395,0.31534263189812006,1.0
793,11,72,0.3150357995226723,1.0
938,10,72,0.31298463273650096,1.0
637,335,697,0.31297709923664124,1.0
97,337,697,0.31245931519333436,1.0
947,259,662,0.3120260021668475,1.0
41,290,663,0.3112781954887218,1.0
569,289,731,0.3108365019011408,1.0
488,348,697,0.31044909844327484,1.0
33,335,697,0.3103967855349074,1.0
808,309,731,0.310010764262648,1.0
675,315,426,0.308813482122523,1.0
638,335,697,0.3079980129160457,1.0
913,322,395,0.30755539734804654,1.0
744,352,395,0.3065819861431872,1.0
175,297,663,0.3061706193098796,1.0
649,288,731,0.3054892601431981,1.0
30,333,177,0.30468130124305776,1.0
819,319,426,0.3042505592841163,1.0
952,318,426,0.30420406235238545,1.0
892,308,663,0.30393996247654786,1.0
434,313,136,0.30369540873460277,1.0
614,317,426,0.30343612334801773,1.0
927,260,662,0.3029197080291971,1.0
587,306,426,0.30286806883365225,1.0
379,339,570,0.3021476178721307,1.0
837,343,395,0.30145108441254503,1.0
163,266,665,0.3011120615911035,1.0
498,351,697,0.3010380622837368,1.0
551,348,697,0.30027132951462127,1.0
895,309,731,0.2998391420911529,1.0
36,337,697,0.29952661024243277,1.0
95,337,697,0.2985781990521327,1.0
544,10,72,0.2983257229832572,1.0
152,318,426,0.2977513569397774,1.0
417,344,415,0.2971153846153843,1.0
655,308,663,0.2969653179190754,1.0
247,299,663,0.29689946758534275,1.0
579,297,663,0.29689419196350214,1.0
410,323,395,0.2964635063957863,1.0
689,305,426,0.29623885226832103,1.0
832,291,663,0.29562508848931063,1.0
740,338,395,0.2949871465295628,1.0
553,307,426,0.294826364280652,1.0
250,344,415,0.29462312791554135,1.0
914,292,663,0.2933951332560833,1.0
552,286,731,0.2932330827067668,1.0
768,263,662,0.2926829268292683,1.0
783,333,177,0.2916756291675626,1.0
