0,0.018597236981934114,0.4330333509793544,0.3928004235044995,0.05082053996823717,55.0,51.0,450.0,239.5,707.0,0.06405505558496538,1.4832767813863277,0.09306834706737745,0.0,10.0833333333333,0.06405505558496538,0.0
1,0.05497445876915592,0.29973272241313403,0.2268041237113402,0.04142802596410836,111.5,59.0,191.0,91.0,593.0,0.3709431080565109,2.2545846817691477,0.002157497303128371,4.0,161.916666666667,0.3709431080565109,1.0
2,0.020191285866099893,0.6582764505119449,0.0,0.037116040955631466,90.0,49.0,383.0,0.0,304.5,0.09726962457337902,2.0909421607857435,0.030556566024008774,0.0,19.0,0.09726962457337902,0.0
3,0.029345372460496615,0.49631216778606446,0.25880753224277864,0.012361448761794866,90.0,56.5,412.0,212.0,237.5,0.1994313733569576,1.6483780536644,0.033640368442130614,0.0,36.6666666666667,0.1994313733569576,0.0
4,0.04902531277276694,0.5219298245614032,0.251518218623482,0.023279352226720663,71.0,38.0,320.5,131.0,458.0,0.1256747638326586,3.4476780185758535,0.11702786377708985,4.909090909090909,62.0833333333333,0.1256747638326586,1.0
5,0.06823697359029265,0.5006140997297963,0.11422254974207804,0.04298698108572834,79.5,58.5,227.0,95.0,376.5,0.22512896094325704,3.7150005438920934,0.06396170999673667,4.0,152.75,0.22512896094325704,1.0
6,0.07019143117593436,0.6768064579641657,0.009155345540460736,0.027613703484938006,75.5,45.0,205.0,83.0,351.0,0.22551191179366048,2.996338784476443,0.24896265560165948,4.0,69.4166666666667,0.22551191179366048,1.0
7,0.043646150245728994,0.28303293971410803,0.3103791174642629,0.014170292106898689,73.0,44.0,239.5,131.0,526.0,0.1990055935363584,3.6794087077029696,0.011086730569349812,1.65,133.416666666667,0.1990055935363584,1.0
8,0.05350966429298067,0.33631840796019963,0.21044776119402964,0.12835820895522376,81.0,61.5,235.0,89.0,547.0,0.18432835820895505,3.30880298090359,0.022356776897997227,0.2,61.75,0.18432835820895505,1.0
9,0.03847711624139328,0.3615286624203819,0.3339702760084932,0.007898089171974522,69.0,73.0,195.5,81.5,493.5,0.18239915074309956,3.354979298322071,0.24842013510568728,1.65,65.0833333333333,0.18239915074309956,1.0
10,0.06397603101868171,0.3523583838431958,0.32566059754456556,0.014289626921657124,73.0,59.5,296.0,78.0,524.0,0.27874298915179113,3.398971344599559,0.07053637031594416,0.0,177.333333333333,0.27874298915179113,1.0
11,0.03176638176638177,0.3087268380155408,0.1353855349671249,0.0499103407053199,63.0,68.0,199.0,95.0,765.5,0.28033472803347287,3.086272381985889,0.15301139446554513,0.2,78.1666666666667,0.28033472803347287,1.0
12,0.07477461552059395,0.5515885586508898,0.12455045187738716,0.03566570390384795,83.0,70.0,212.0,116.0,435.0,0.20159321718065823,3.381443298969072,0.09965635738831616,0.5454545454545454,163.916666666667,0.20159321718065823,1.0
